Name,Author,Created,Vendor,CVE,ExpectedLocations,VulnerableExecutablePath,VulnerableExecutableType,VulnerableExecutableAutoElevated,VulnerableExecutablePrivilegeEscalation,VulnerableExecutableCondition,VulnerableExecutableSHA256,VulnerableExecutableEnvironmentVariable,Resources,Acknowledgements,URL
"wimgapi.dll","Wietze Beukema","2021-02-27","Microsoft","","%SYSTEM32%, %SYSWOW64%, %PROGRAMFILES%\Windows Kits\10\Assessment and Deployment Kit\Deployment Tools\arm64\DISM","%SYSTEM32%\resetengine.exe","Sideloading","","","","","","https://www.hexacorn.com/blog/2015/02/23/beyond-good-ol-run-key-part-28/, https://wietze.github.io/blog/hijacking-dlls-in-windows, https://securityintelligence.com/posts/windows-features-dll-sideloading/, https://github.com/xforcered/WFH","Wietze (@wietze), Adam (@hexacorn), Chris Spehn (@ConsciousHacker)","https://hijacklibs.net/entries/microsoft/built-in/wimgapi.html"
"wimgapi.dll","Wietze Beukema","2021-02-27","Microsoft","","%SYSTEM32%, %SYSWOW64%, %PROGRAMFILES%\Windows Kits\10\Assessment and Deployment Kit\Deployment Tools\arm64\DISM","%SYSTEM32%\systemreset.exe","Sideloading","true","","","","","https://www.hexacorn.com/blog/2015/02/23/beyond-good-ol-run-key-part-28/, https://wietze.github.io/blog/hijacking-dlls-in-windows, https://securityintelligence.com/posts/windows-features-dll-sideloading/, https://github.com/xforcered/WFH","Wietze (@wietze), Adam (@hexacorn), Chris Spehn (@ConsciousHacker)","https://hijacklibs.net/entries/microsoft/built-in/wimgapi.html"
"wimgapi.dll","Wietze Beukema","2021-02-27","Microsoft","","%SYSTEM32%, %SYSWOW64%, %PROGRAMFILES%\Windows Kits\10\Assessment and Deployment Kit\Deployment Tools\arm64\DISM","%SYSTEM32%\dism.exe","Phantom","","","","","","https://www.hexacorn.com/blog/2015/02/23/beyond-good-ol-run-key-part-28/, https://wietze.github.io/blog/hijacking-dlls-in-windows, https://securityintelligence.com/posts/windows-features-dll-sideloading/, https://github.com/xforcered/WFH","Wietze (@wietze), Adam (@hexacorn), Chris Spehn (@ConsciousHacker)","https://hijacklibs.net/entries/microsoft/built-in/wimgapi.html"
"winbio.dll","Chris Spehn","2021-08-17","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\securityhealthservice.exe","Sideloading","","","","","","https://securityintelligence.com/posts/windows-features-dll-sideloading/, https://github.com/xforcered/WFH","Chris Spehn (@ConsciousHacker)","https://hijacklibs.net/entries/microsoft/built-in/winbio.html"
"winbrand.dll","Wietze Beukema","2021-02-27","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\bdehdcfg.exe","Sideloading","","","","","","https://wietze.github.io/blog/hijacking-dlls-in-windows, https://securityintelligence.com/posts/windows-features-dll-sideloading/, https://github.com/xforcered/WFH","Wietze (@wietze), Chris Spehn (@ConsciousHacker)","https://hijacklibs.net/entries/microsoft/built-in/winbrand.html"
"winbrand.dll","Wietze Beukema","2021-02-27","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\licensediag.exe","Sideloading","","","","","","https://wietze.github.io/blog/hijacking-dlls-in-windows, https://securityintelligence.com/posts/windows-features-dll-sideloading/, https://github.com/xforcered/WFH","Wietze (@wietze), Chris Spehn (@ConsciousHacker)","https://hijacklibs.net/entries/microsoft/built-in/winbrand.html"
"winbrand.dll","Wietze Beukema","2021-02-27","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\slui.exe","Sideloading","","","","","","https://wietze.github.io/blog/hijacking-dlls-in-windows, https://securityintelligence.com/posts/windows-features-dll-sideloading/, https://github.com/xforcered/WFH","Wietze (@wietze), Chris Spehn (@ConsciousHacker)","https://hijacklibs.net/entries/microsoft/built-in/winbrand.html"
"winbrand.dll","Wietze Beukema","2021-02-27","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\systempropertiesadvanced.exe","Sideloading","true","","","","","https://wietze.github.io/blog/hijacking-dlls-in-windows, https://securityintelligence.com/posts/windows-features-dll-sideloading/, https://github.com/xforcered/WFH","Wietze (@wietze), Chris Spehn (@ConsciousHacker)","https://hijacklibs.net/entries/microsoft/built-in/winbrand.html"
"winbrand.dll","Wietze Beukema","2021-02-27","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\systemsettingsadminflows.exe","Sideloading","true","","","","","https://wietze.github.io/blog/hijacking-dlls-in-windows, https://securityintelligence.com/posts/windows-features-dll-sideloading/, https://github.com/xforcered/WFH","Wietze (@wietze), Chris Spehn (@ConsciousHacker)","https://hijacklibs.net/entries/microsoft/built-in/winbrand.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\calc.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\certreq.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\compmgmtlauncher.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\control.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\dfrgui.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\explorer.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\filehistory.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\licensingdiag.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\msdt.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\mstsc.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\notepad.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\powershell.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\presentationsettings.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\rdpclip.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\tabcal.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\verifier.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\wfs.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\workfolders.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\write.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\wscollect.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%PROGRAMFILES%\Google\Chrome\Application\chrome.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%PROGRAMFILES%\Microsoft\Edge\Application\msedge.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%PROGRAMFILES%\Mozilla Firefox\firefox.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\excel.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\outlook.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\powerpnt.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\winword.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%APPDATA%\Zoom\bin\zoom.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%PROGRAMFILES%\WindowsApps\MicrosoftTeams%VERSION%\msteams.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\msaccess.exe","Environment Variable","","","Tested against Microsoft Office 2021","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\msoev.exe","Environment Variable","","","Tested against Microsoft Office 2021","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\msotd.exe","Environment Variable","","","Tested against Microsoft Office 2021","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\mspub.exe","Environment Variable","","","Tested against Microsoft Office 2021","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\onenote.exe","Environment Variable","","","Tested against Microsoft Office 2021","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.html"
"windows.storage.search.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\certreq.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.search.html"
"windows.storage.search.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\control.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.search.html"
"windows.storage.search.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\explorer.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.search.html"
"windows.storage.search.dll","Wietze Beukema","2022-05-21","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\notepad.exe","Environment Variable","","","","","SYSTEMROOT","https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windows.storage.search.html"
"windows.ui.immersive.dll","Chris Spehn","2021-08-16","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\dmnotificationbroker.exe","Sideloading","","","","","","https://securityintelligence.com/posts/windows-features-dll-sideloading/, https://github.com/xforcered/WFH","Chris Spehn (@ConsciousHacker)","https://hijacklibs.net/entries/microsoft/built-in/windows.ui.immersive.html"
"windows.ui.immersive.dll","Chris Spehn","2021-08-16","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\phoneactivate.exe","Sideloading","","","","","","https://securityintelligence.com/posts/windows-features-dll-sideloading/, https://github.com/xforcered/WFH","Chris Spehn (@ConsciousHacker)","https://hijacklibs.net/entries/microsoft/built-in/windows.ui.immersive.html"
"windowscodecs.dll","Wietze Beukema","2021-02-27","Microsoft","","%SYSTEM32%, %SYSWOW64%","%SYSTEM32%\certreq.exe","Sideloading","","","","","","https://wietze.github.io/blog/hijacking-dlls-in-windows, https://wietze.github.io/blog/save-the-environment-variables","Wietze (@wietze)","https://hijacklibs.net/entries/microsoft/built-in/windowscodecs.html"
